timestamp,mid_price,mid_price_wt,mid_price_mkt,book_I_0.2_5_1,book_I_0.4_5_1,book_I_0.6_5_1,book_I_0.8_5_1,B/A_ratio
2023-11-09 06:35:17,47219500.0,47219500.0,47219582.88770053,-35.324554324150085,-63.66653002053499,-85.48829796910286,-101.24712052196264,1.0000211779156696
2023-11-09 06:35:21,47219500.0,47219000.0,47219330.82706767,-690.7586528137326,-883.8805909082294,-1023.2449511662126,-1136.5655187889934,1.0000211779156696
2023-11-09 06:35:25,47219500.0,47219000.0,47219400.0,-681.8238853365183,-873.2708568274975,-1005.4950699955225,-1100.7435874715447,1.0000211779156696
2023-11-09 06:35:29,47206500.0,47208000.0,47206607.594936706,744.0694779753685,446.7622412890196,105.79086903482676,-254.55914080142975,1.0000211837478286
2023-11-09 06:35:33,47196000.0,47196000.0,47196024.89626556,-67.66423097997904,-157.6020301580429,-272.7064969241619,-415.44055213034153,1.0000847565368478
2023-11-09 06:35:37,47195000.0,47195000.0,47195278.14569536,65.81486055254936,142.17429795861244,229.62917417287827,328.4474035874009,1.000042378268424
2023-11-09 06:35:41,47196000.0,47196000.0,47196785.71428572,469.8535380810499,855.4364917054772,1276.0911825969815,1732.8047591522336,1.000042377370484
2023-11-09 06:35:45,47196000.0,47196000.0,47196571.42857143,254.99264830350876,365.4552797600627,442.6966452151537,497.9306983500719,1.000042377370484
2023-11-09 06:35:49,47196500.0,47196500.0,47196526.31578947,167.2347218245268,236.66091331094503,305.2545344233513,371.3401092365384,1.0000211882362913
2023-11-09 06:35:53,47199500.0,47200000.0,47199767.12328767,452.82773423939943,412.09169056266546,266.0307789966464,14.541186310350895,1.0000211868895528
2023-11-09 06:35:57,47202500.0,47202000.0,47202235.465116285,-1143.672162719071,-1805.4314292296767,-2468.6159985885024,-3106.5849156826735,1.0000211855429855
2023-11-09 06:36:01,47202500.0,47202000.0,47202430.85106383,-711.4339423179626,-912.3295091688633,-1117.9020874351263,-1343.0888406336308,1.0000211855429855
2023-11-09 06:36:05,47180500.0,47182000.0,47180629.62962963,1118.4561843127012,-9.580609425902367,-1165.6948723942041,-1994.0633210763335,1.0000211954217888
