price,quantity,type,timestamp
47103000,0.0143,1,2023-11-08 23:37:12
47098000,0.0569,0,2023-11-08 23:37:16
47097000,0.0177,0,2023-11-08 23:37:16
47096000,0.0323,0,2023-11-08 23:37:16
47095000,0.0253,0,2023-11-08 23:37:16
47094000,0.0211,0,2023-11-08 23:37:16
47099000,0.0002,1,2023-11-08 23:37:16
47101000,0.0127,1,2023-11-08 23:37:16
47102000,0.0208,1,2023-11-08 23:37:16
47103000,0.0143,1,2023-11-08 23:37:16
47104000,0.0175,1,2023-11-08 23:37:16
47102000,0.0132,0,2023-11-08 23:37:20
47099000,0.02,0,2023-11-08 23:37:20
47098000,0.0151,0,2023-11-08 23:37:20
47097000,0.0177,0,2023-11-08 23:37:20
47096000,0.0219,0,2023-11-08 23:37:20
47103000,0.0747,1,2023-11-08 23:37:20
47104000,0.0175,1,2023-11-08 23:37:20
47105000,0.0193,1,2023-11-08 23:37:20
47106000,0.0167,1,2023-11-08 23:37:20
47107000,0.0107,1,2023-11-08 23:37:20
47101000,0.0181,0,2023-11-08 23:37:24
47100000,0.0553,0,2023-11-08 23:37:24
47099000,0.0519,0,2023-11-08 23:37:24
47098000,0.0151,0,2023-11-08 23:37:24
47097000,0.0177,0,2023-11-08 23:37:24
47103000,0.0155,1,2023-11-08 23:37:24
47104000,0.0236,1,2023-11-08 23:37:24
47105000,0.0893,1,2023-11-08 23:37:24
47106000,0.0169,1,2023-11-08 23:37:24
47107000,0.0107,1,2023-11-08 23:37:24
47102000,0.0011,0,2023-11-08 23:37:28
47101000,0.013,0,2023-11-08 23:37:28
47100000,0.0435,0,2023-11-08 23:37:28
47099000,0.02,0,2023-11-08 23:37:28
47098000,0.0151,0,2023-11-08 23:37:28
47104000,0.0164,1,2023-11-08 23:37:28
47105000,0.0888,1,2023-11-08 23:37:28
47106000,0.0169,1,2023-11-08 23:37:28
47107000,0.0107,1,2023-11-08 23:37:28
47108000,0.114,1,2023-11-08 23:37:28
47100000,0.0435,0,2023-11-08 23:37:32
47099000,0.02,0,2023-11-08 23:37:32
47098000,0.0151,0,2023-11-08 23:37:32
47097000,0.0177,0,2023-11-08 23:37:32
47096000,0.0222,0,2023-11-08 23:37:32
47101000,0.0038,1,2023-11-08 23:37:32
47103000,0.023,1,2023-11-08 23:37:32
47104000,0.0164,1,2023-11-08 23:37:32
47105000,0.0888,1,2023-11-08 23:37:32
47106000,0.0169,1,2023-11-08 23:37:32
47098000,0.0033,0,2023-11-08 23:37:36
47097000,0.0177,0,2023-11-08 23:37:36
47096000,0.0219,0,2023-11-08 23:37:36
47095000,0.0215,0,2023-11-08 23:37:36
47094000,0.0211,0,2023-11-08 23:37:36
47101000,0.0853,1,2023-11-08 23:37:36
47102000,0.0982,1,2023-11-08 23:37:36
47103000,0.0231,1,2023-11-08 23:37:36
47104000,0.0164,1,2023-11-08 23:37:36
47105000,0.1032,1,2023-11-08 23:37:36
47098000,0.0107,0,2023-11-08 23:37:40
47097000,0.0159,0,2023-11-08 23:37:40
47096000,0.022,0,2023-11-08 23:37:40
47095000,0.0218,0,2023-11-08 23:37:40
47094000,0.0211,0,2023-11-08 23:37:40
47099000,0.0151,1,2023-11-08 23:37:40
47100000,0.02,1,2023-11-08 23:37:40
47101000,0.0853,1,2023-11-08 23:37:40
47102000,0.0982,1,2023-11-08 23:37:40
47103000,0.0231,1,2023-11-08 23:37:40
47097000,0.0136,0,2023-11-08 23:37:44
47096000,0.022,0,2023-11-08 23:37:44
47095000,0.0218,0,2023-11-08 23:37:44
47094000,0.0526,0,2023-11-08 23:37:44
47093000,0.0141,0,2023-11-08 23:37:44
47099000,0.0151,1,2023-11-08 23:37:44
47100000,0.02,1,2023-11-08 23:37:44
47101000,0.0853,1,2023-11-08 23:37:44
47102000,0.0982,1,2023-11-08 23:37:44
47103000,0.0231,1,2023-11-08 23:37:44
47095000,0.0046,0,2023-11-08 23:37:48
47094000,0.0212,0,2023-11-08 23:37:48
47093000,0.0141,0,2023-11-08 23:37:48
47092000,0.0127,0,2023-11-08 23:37:48
47091000,0.0795,0,2023-11-08 23:37:48
47096000,0.0221,1,2023-11-08 23:37:48
47097000,0.0919,1,2023-11-08 23:37:48
47098000,0.0176,1,2023-11-08 23:37:48
47099000,0.0151,1,2023-11-08 23:37:48
47100000,0.02,1,2023-11-08 23:37:48
47094000,0.0077,0,2023-11-08 23:37:52
47093000,0.0141,0,2023-11-08 23:37:52
47092000,0.0127,0,2023-11-08 23:37:52
47091000,0.0031,0,2023-11-08 23:37:52
47090000,0.1096,0,2023-11-08 23:37:52
47095000,0.0046,1,2023-11-08 23:37:52
47096000,0.0308,1,2023-11-08 23:37:52
47097000,0.0919,1,2023-11-08 23:37:52
47098000,0.0176,1,2023-11-08 23:37:52
47099000,0.1042,1,2023-11-08 23:37:52
47089000,0.0022,0,2023-11-08 23:37:56
47088000,0.2144,0,2023-11-08 23:37:56
47087000,0.0894,0,2023-11-08 23:37:56
47086000,0.0207,0,2023-11-08 23:37:56
47085000,0.0005,0,2023-11-08 23:37:56
47090000,0.1096,1,2023-11-08 23:37:56
47091000,0.2678,1,2023-11-08 23:37:56
47093000,0.0951,1,2023-11-08 23:37:56
47094000,0.087,1,2023-11-08 23:37:56
47095000,0.1107,1,2023-11-08 23:37:56
47086000,0.0207,0,2023-11-08 23:37:59
47085000,0.0188,0,2023-11-08 23:37:59
47084000,0.0124,0,2023-11-08 23:37:59
47083000,0.0141,0,2023-11-08 23:37:59
47082000,0.0001,0,2023-11-08 23:37:59
47088000,0.0873,1,2023-11-08 23:37:59
47089000,0.0231,1,2023-11-08 23:37:59
47090000,0.1315,1,2023-11-08 23:37:59
47091000,0.1327,1,2023-11-08 23:37:59
47092000,0.0228,1,2023-11-08 23:37:59
47086000,0.0115,0,2023-11-08 23:38:03
47085000,0.0233,0,2023-11-08 23:38:03
47084000,0.0124,0,2023-11-08 23:38:03
47083000,0.0141,0,2023-11-08 23:38:03
47082000,0.0191,0,2023-11-08 23:38:03
47088000,0.0168,1,2023-11-08 23:38:03
47089000,0.0931,1,2023-11-08 23:38:03
47090000,0.1315,1,2023-11-08 23:38:03
47091000,0.1327,1,2023-11-08 23:38:03
47092000,0.0228,1,2023-11-08 23:38:03
47085000,0.0155,0,2023-11-08 23:38:07
47084000,0.0124,0,2023-11-08 23:38:07
47083000,0.0141,0,2023-11-08 23:38:07
47082000,0.0191,0,2023-11-08 23:38:07
47081000,0.0003,0,2023-11-08 23:38:07
47087000,0.0115,1,2023-11-08 23:38:07
47088000,0.0168,1,2023-11-08 23:38:07
47089000,0.0931,1,2023-11-08 23:38:07
47090000,0.1315,1,2023-11-08 23:38:07
47091000,0.1327,1,2023-11-08 23:38:07
47087000,0.1542,0,2023-11-08 23:38:11
47086000,0.0364,0,2023-11-08 23:38:11
47083000,0.01,0,2023-11-08 23:38:11
47082000,0.0193,0,2023-11-08 23:38:11
47081000,0.0176,0,2023-11-08 23:38:11
47088000,0.0045,1,2023-11-08 23:38:11
47089000,0.0931,1,2023-11-08 23:38:11
47090000,0.0219,1,2023-11-08 23:38:11
47091000,0.0231,1,2023-11-08 23:38:11
47092000,0.0228,1,2023-11-08 23:38:11
47088000,0.0192,0,2023-11-08 23:38:15
47087000,0.024,0,2023-11-08 23:38:15
47086000,0.0179,0,2023-11-08 23:38:15
47085000,0.0139,0,2023-11-08 23:38:15
47084000,0.0522,0,2023-11-08 23:38:15
47089000,0.2174,1,2023-11-08 23:38:15
47090000,0.0219,1,2023-11-08 23:38:15
47091000,0.0933,1,2023-11-08 23:38:15
47092000,0.0228,1,2023-11-08 23:38:15
47093000,0.0124,1,2023-11-08 23:38:15
47080000,0.0374,0,2023-11-08 23:38:19
47079000,0.0043,0,2023-11-08 23:38:19
47078000,0.0479,0,2023-11-08 23:38:19
47077000,0.0502,0,2023-11-08 23:38:19
47076000,0.0005,0,2023-11-08 23:38:19
47089000,0.1241,1,2023-11-08 23:38:19
47090000,0.0219,1,2023-11-08 23:38:19
47091000,0.0233,1,2023-11-08 23:38:19
47092000,0.1094,1,2023-11-08 23:38:19
47093000,0.0261,1,2023-11-08 23:38:19
47080000,0.0193,0,2023-11-08 23:38:23
47079000,1.5392,0,2023-11-08 23:38:23
47078000,0.0613,0,2023-11-08 23:38:23
47077000,0.0624,0,2023-11-08 23:38:23
47076000,0.0641,0,2023-11-08 23:38:23
47082000,0.0018,1,2023-11-08 23:38:23
47083000,0.019,1,2023-11-08 23:38:23
47084000,0.0139,1,2023-11-08 23:38:23
47085000,0.0198,1,2023-11-08 23:38:23
47086000,0.0139,1,2023-11-08 23:38:23
47085000,0.0113,0,2023-11-08 23:38:27
47083000,0.0223,0,2023-11-08 23:38:27
47081000,0.0321,0,2023-11-08 23:38:27
47080000,1.7174,0,2023-11-08 23:38:27
47079000,0.0252,0,2023-11-08 23:38:27
47089000,0.002,1,2023-11-08 23:38:27
47090000,0.0219,1,2023-11-08 23:38:27
47091000,0.0233,1,2023-11-08 23:38:27
47092000,0.023,1,2023-11-08 23:38:27
47093000,0.0126,1,2023-11-08 23:38:27
47085000,0.0163,0,2023-11-08 23:38:31
47084000,0.0122,0,2023-11-08 23:38:31
47083000,0.0173,0,2023-11-08 23:38:31
47082000,0.0213,0,2023-11-08 23:38:31
47080000,0.0143,0,2023-11-08 23:38:31
47086000,0.0066,1,2023-11-08 23:38:31
47088000,0.083,1,2023-11-08 23:38:31
47089000,0.002,1,2023-11-08 23:38:31
47090000,0.0219,1,2023-11-08 23:38:31
47091000,0.0233,1,2023-11-08 23:38:31
47084000,0.0122,0,2023-11-08 23:38:35
47083000,0.0493,0,2023-11-08 23:38:35
47082000,1.6082,0,2023-11-08 23:38:35
47081000,0.0221,0,2023-11-08 23:38:35
47080000,0.0143,0,2023-11-08 23:38:35
47087000,0.0032,1,2023-11-08 23:38:35
47088000,0.0804,1,2023-11-08 23:38:35
47089000,0.002,1,2023-11-08 23:38:35
47090000,0.0219,1,2023-11-08 23:38:35
47091000,0.0233,1,2023-11-08 23:38:35
47081000,0.0221,0,2023-11-08 23:38:39
47080000,0.0143,0,2023-11-08 23:38:39
47079000,0.0252,0,2023-11-08 23:38:39
47078000,0.0137,0,2023-11-08 23:38:39
47077000,0.0127,0,2023-11-08 23:38:39
47083000,0.0092,1,2023-11-08 23:38:39
47085000,0.0122,1,2023-11-08 23:38:39
47086000,0.0113,1,2023-11-08 23:38:39
47087000,0.0032,1,2023-11-08 23:38:39
47088000,0.0804,1,2023-11-08 23:38:39
47077000,0.0127,0,2023-11-08 23:38:43
47076000,0.0154,0,2023-11-08 23:38:43
47075000,0.0317,0,2023-11-08 23:38:43
47074000,0.0004,0,2023-11-08 23:38:43
47073000,0.0267,0,2023-11-08 23:38:43
47078000,0.5007,1,2023-11-08 23:38:43
47080000,0.0031,1,2023-11-08 23:38:43
47081000,0.1851,1,2023-11-08 23:38:43
47082000,0.104,1,2023-11-08 23:38:43
47083000,0.0213,1,2023-11-08 23:38:43
47063000,0.0241,0,2023-11-08 23:38:47
47062000,0.0135,0,2023-11-08 23:38:47
47061000,0.0013,0,2023-11-08 23:38:47
47060000,0.1092,0,2023-11-08 23:38:47
47058000,0.0049,0,2023-11-08 23:38:47
47066000,0.196,1,2023-11-08 23:38:47
47070000,0.0688,1,2023-11-08 23:38:47
47071000,0.0157,1,2023-11-08 23:38:47
47072000,0.0229,1,2023-11-08 23:38:47
47073000,0.0032,1,2023-11-08 23:38:47
47064000,0.0115,0,2023-11-08 23:38:51
47063000,0.0004,0,2023-11-08 23:38:51
47062000,0.0135,0,2023-11-08 23:38:51
47061000,0.0188,0,2023-11-08 23:38:51
47060000,0.0455,0,2023-11-08 23:38:51
47066000,0.0111,1,2023-11-08 23:38:51
47067000,0.0828,1,2023-11-08 23:38:51
47068000,0.0204,1,2023-11-08 23:38:51
47069000,0.0238,1,2023-11-08 23:38:51
47070000,0.1015,1,2023-11-08 23:38:51
47060000,0.2044,0,2023-11-08 23:38:55
47059000,0.0143,0,2023-11-08 23:38:55
47058000,0.0195,0,2023-11-08 23:38:55
47057000,0.018,0,2023-11-08 23:38:55
47056000,0.0319,0,2023-11-08 23:38:55
47063000,0.0041,1,2023-11-08 23:38:55
47064000,0.0109,1,2023-11-08 23:38:55
47067000,0.1389,1,2023-11-08 23:38:55
47068000,0.0379,1,2023-11-08 23:38:55
47069000,0.039,1,2023-11-08 23:38:55
47057000,0.0182,0,2023-11-08 23:38:59
47056000,0.0171,0,2023-11-08 23:38:59
47055000,0.0383,0,2023-11-08 23:38:59
47054000,0.0041,0,2023-11-08 23:38:59
47053000,0.0502,0,2023-11-08 23:38:59
47062000,0.0984,1,2023-11-08 23:38:59
47063000,0.0175,1,2023-11-08 23:38:59
47066000,0.003,1,2023-11-08 23:38:59
47067000,0.062,1,2023-11-08 23:38:59
47068000,0.0533,1,2023-11-08 23:38:59
47050000,0.0241,0,2023-11-08 23:39:03
47048000,0.0168,0,2023-11-08 23:39:03
47047000,0.0113,0,2023-11-08 23:39:03
47046000,0.0007,0,2023-11-08 23:39:03
47045000,0.0307,0,2023-11-08 23:39:03
47052000,0.0068,1,2023-11-08 23:39:03
47054000,0.0079,1,2023-11-08 23:39:03
47055000,0.1051,1,2023-11-08 23:39:03
47059000,0.0204,1,2023-11-08 23:39:03
47060000,0.102,1,2023-11-08 23:39:03
47049000,0.0111,0,2023-11-08 23:39:07
47048000,0.0896,0,2023-11-08 23:39:07
47047000,0.084,0,2023-11-08 23:39:07
47046000,0.0053,0,2023-11-08 23:39:07
47045000,0.0828,0,2023-11-08 23:39:07
47067000,0.0549,1,2023-11-08 23:39:07
47068000,0.0204,1,2023-11-08 23:39:07
47069000,0.0238,1,2023-11-08 23:39:07
47070000,2.4858,1,2023-11-08 23:39:07
47071000,0.0989,1,2023-11-08 23:39:07
47055000,0.0115,0,2023-11-08 23:39:11
47053000,0.0099,0,2023-11-08 23:39:11
47051000,0.084,0,2023-11-08 23:39:11
47050000,0.0154,0,2023-11-08 23:39:11
47049000,0.0111,0,2023-11-08 23:39:11
47057000,0.0871,1,2023-11-08 23:39:11
47058000,0.0879,1,2023-11-08 23:39:11
47060000,0.0211,1,2023-11-08 23:39:11
47061000,0.0005,1,2023-11-08 23:39:11
47063000,0.0233,1,2023-11-08 23:39:11
47053000,0.0012,0,2023-11-08 23:39:15
47050000,0.0462,0,2023-11-08 23:39:15
47049000,0.0111,0,2023-11-08 23:39:15
47048000,0.0896,0,2023-11-08 23:39:15
47047000,0.0265,0,2023-11-08 23:39:15
47054000,0.005,1,2023-11-08 23:39:15
47055000,0.0202,1,2023-11-08 23:39:15
47056000,0.0112,1,2023-11-08 23:39:15
47057000,0.0871,1,2023-11-08 23:39:15
47058000,0.0179,1,2023-11-08 23:39:15
47063000,0.0106,0,2023-11-08 23:39:19
47060000,0.0952,0,2023-11-08 23:39:19
47058000,0.1429,0,2023-11-08 23:39:19
47057000,0.2659,0,2023-11-08 23:39:19
47056000,0.0175,0,2023-11-08 23:39:19
47067000,0.0058,1,2023-11-08 23:39:19
47068000,0.0204,1,2023-11-08 23:39:19
47069000,0.0238,1,2023-11-08 23:39:19
47070000,0.017,1,2023-11-08 23:39:19
47071000,0.0429,1,2023-11-08 23:39:19
47062000,0.0107,0,2023-11-08 23:39:23
47061000,0.0253,0,2023-11-08 23:39:23
47060000,0.0055,0,2023-11-08 23:39:23
47058000,0.0249,0,2023-11-08 23:39:23
47057000,0.2506,0,2023-11-08 23:39:23
47063000,0.0266,1,2023-11-08 23:39:23
47064000,0.0158,1,2023-11-08 23:39:23
47065000,0.0204,1,2023-11-08 23:39:23
47066000,0.0226,1,2023-11-08 23:39:23
47067000,0.0926,1,2023-11-08 23:39:23
47062000,0.0023,0,2023-11-08 23:39:27
47061000,0.0563,0,2023-11-08 23:39:27
47060000,0.0055,0,2023-11-08 23:39:27
47058000,0.0249,0,2023-11-08 23:39:27
47057000,0.2508,0,2023-11-08 23:39:27
47063000,0.0126,1,2023-11-08 23:39:27
47064000,0.086,1,2023-11-08 23:39:27
47065000,0.0206,1,2023-11-08 23:39:27
47066000,0.0226,1,2023-11-08 23:39:27
47067000,0.0226,1,2023-11-08 23:39:27
47067000,0.0177,0,2023-11-08 23:39:31
47065000,0.0151,0,2023-11-08 23:39:31
47064000,0.0192,0,2023-11-08 23:39:31
47063000,0.0985,0,2023-11-08 23:39:31
47062000,0.0053,0,2023-11-08 23:39:31
47069000,0.024,1,2023-11-08 23:39:31
47070000,0.087,1,2023-11-08 23:39:31
47071000,0.0196,1,2023-11-08 23:39:31
47072000,0.022,1,2023-11-08 23:39:31
47073000,0.004,1,2023-11-08 23:39:31
47064000,0.0242,0,2023-11-08 23:39:35
47063000,0.0151,0,2023-11-08 23:39:35
47062000,0.0927,0,2023-11-08 23:39:35
47061000,0.0557,0,2023-11-08 23:39:35
47060000,0.0057,0,2023-11-08 23:39:35
47067000,0.0098,1,2023-11-08 23:39:35
47068000,0.0877,1,2023-11-08 23:39:35
47069000,0.0192,1,2023-11-08 23:39:35
47070000,0.017,1,2023-11-08 23:39:35
47071000,0.0198,1,2023-11-08 23:39:35
47064000,0.0143,0,2023-11-08 23:39:39
47063000,0.0151,0,2023-11-08 23:39:39
47062000,0.0023,0,2023-11-08 23:39:39
47061000,0.0253,0,2023-11-08 23:39:39
47060000,0.0057,0,2023-11-08 23:39:39
47066000,0.0151,1,2023-11-08 23:39:39
47067000,0.0125,1,2023-11-08 23:39:39
47068000,0.0877,1,2023-11-08 23:39:39
47069000,0.0192,1,2023-11-08 23:39:39
47070000,0.017,1,2023-11-08 23:39:39
47063000,0.0141,0,2023-11-08 23:39:43
47062000,0.0023,0,2023-11-08 23:39:43
47061000,0.0253,0,2023-11-08 23:39:43
47060000,0.0057,0,2023-11-08 23:39:43
47059000,0.0842,0,2023-11-08 23:39:43
47065000,0.0191,1,2023-11-08 23:39:43
47066000,0.0052,1,2023-11-08 23:39:43
47067000,0.0125,1,2023-11-08 23:39:43
47068000,0.0877,1,2023-11-08 23:39:43
47069000,0.0192,1,2023-11-08 23:39:43
47060000,0.0057,0,2023-11-08 23:39:47
47059000,2.0243,0,2023-11-08 23:39:47
47058000,0.0278,0,2023-11-08 23:39:47
47057000,0.1446,0,2023-11-08 23:39:47
47056000,0.0175,0,2023-11-08 23:39:47
47061000,0.0132,1,2023-11-08 23:39:47
47062000,0.0253,1,2023-11-08 23:39:47
47063000,0.023,1,2023-11-08 23:39:47
47064000,0.0151,1,2023-11-08 23:39:47
47065000,0.0091,1,2023-11-08 23:39:47
47058000,0.0278,0,2023-11-08 23:39:51
47057000,0.0124,0,2023-11-08 23:39:51
47056000,0.0175,0,2023-11-08 23:39:51
47054000,0.134,0,2023-11-08 23:39:51
47053000,0.0114,0,2023-11-08 23:39:51
47061000,0.0203,1,2023-11-08 23:39:51
47062000,0.0253,1,2023-11-08 23:39:51
47063000,0.023,1,2023-11-08 23:39:51
47064000,0.0151,1,2023-11-08 23:39:51
47065000,0.0091,1,2023-11-08 23:39:51
47056000,0.0175,0,2023-11-08 23:39:55
47055000,2.0207,0,2023-11-08 23:39:55
47054000,0.1504,0,2023-11-08 23:39:55
47053000,0.0114,0,2023-11-08 23:39:55
47051000,0.0192,0,2023-11-08 23:39:55
47059000,0.0208,1,2023-11-08 23:39:55
47060000,0.0112,1,2023-11-08 23:39:55
47061000,0.0203,1,2023-11-08 23:39:55
47062000,0.0253,1,2023-11-08 23:39:55
47063000,0.023,1,2023-11-08 23:39:55
47056000,0.0175,0,2023-11-08 23:39:59
47055000,2.0207,0,2023-11-08 23:39:59
47054000,0.1014,0,2023-11-08 23:39:59
47053000,0.0114,0,2023-11-08 23:39:59
47051000,0.049,0,2023-11-08 23:39:59
47058000,0.0147,1,2023-11-08 23:39:59
47060000,0.0128,1,2023-11-08 23:39:59
47061000,0.0203,1,2023-11-08 23:39:59
47062000,0.0253,1,2023-11-08 23:39:59
47063000,0.023,1,2023-11-08 23:39:59
47056000,2.0354,0,2023-11-08 23:40:02
47055000,0.0207,0,2023-11-08 23:40:02
47054000,0.0164,0,2023-11-08 23:40:02
47053000,0.0114,0,2023-11-08 23:40:02
47052000,0.0831,0,2023-11-08 23:40:02
47059000,0.0147,1,2023-11-08 23:40:02
47060000,0.0128,1,2023-11-08 23:40:02
47061000,0.0203,1,2023-11-08 23:40:02
47062000,0.0253,1,2023-11-08 23:40:02
47063000,0.023,1,2023-11-08 23:40:02
47053000,0.0135,0,2023-11-08 23:40:06
47052000,0.0043,0,2023-11-08 23:40:06
47051000,0.0242,0,2023-11-08 23:40:06
47050000,1.7576,0,2023-11-08 23:40:06
47049000,0.0113,0,2023-11-08 23:40:06
47054000,0.0187,1,2023-11-08 23:40:06
47055000,0.0134,1,2023-11-08 23:40:06
47056000,0.0207,1,2023-11-08 23:40:06
47057000,0.0175,1,2023-11-08 23:40:06
47058000,0.0115,1,2023-11-08 23:40:06
47053000,0.0002,0,2023-11-08 23:40:10
47052000,0.0043,0,2023-11-08 23:40:10
47051000,0.0244,0,2023-11-08 23:40:10
47050000,1.7574,0,2023-11-08 23:40:10
47049000,0.0115,0,2023-11-08 23:40:10
47054000,0.0187,1,2023-11-08 23:40:10
47055000,0.0134,1,2023-11-08 23:40:10
47056000,0.0907,1,2023-11-08 23:40:10
47057000,0.0175,1,2023-11-08 23:40:10
47058000,0.0115,1,2023-11-08 23:40:10
47051000,0.0062,0,2023-11-08 23:40:14
47050000,0.0159,0,2023-11-08 23:40:14
47049000,1.753,0,2023-11-08 23:40:14
47048000,0.0236,0,2023-11-08 23:40:14
47047000,0.0211,0,2023-11-08 23:40:14
47053000,0.0065,1,2023-11-08 23:40:14
47055000,0.0136,1,2023-11-08 23:40:14
47056000,0.0909,1,2023-11-08 23:40:14
47057000,0.0175,1,2023-11-08 23:40:14
47058000,0.0117,1,2023-11-08 23:40:14
47050000,0.0159,0,2023-11-08 23:40:18
47049000,1.7532,0,2023-11-08 23:40:18
47048000,0.0307,0,2023-11-08 23:40:18
47047000,0.0211,0,2023-11-08 23:40:18
47046000,0.0116,0,2023-11-08 23:40:18
47051000,0.0829,1,2023-11-08 23:40:18
47052000,0.0198,1,2023-11-08 23:40:18
47053000,0.0112,1,2023-11-08 23:40:18
47054000,0.012,1,2023-11-08 23:40:18
47055000,0.0136,1,2023-11-08 23:40:18
47049000,0.0115,0,2023-11-08 23:40:22
47048000,0.0307,0,2023-11-08 23:40:22
47047000,0.0211,0,2023-11-08 23:40:22
47046000,0.0116,0,2023-11-08 23:40:22
47045000,0.0032,0,2023-11-08 23:40:22
47051000,0.0936,1,2023-11-08 23:40:22
47052000,0.0198,1,2023-11-08 23:40:22
47053000,0.0112,1,2023-11-08 23:40:22
47054000,0.012,1,2023-11-08 23:40:22
47055000,0.0136,1,2023-11-08 23:40:22
47049000,0.0049,0,2023-11-08 23:40:26
47048000,1.7726,0,2023-11-08 23:40:26
47047000,0.0211,0,2023-11-08 23:40:26
47046000,0.0116,0,2023-11-08 23:40:26
47045000,0.0032,0,2023-11-08 23:40:26
47051000,0.0149,1,2023-11-08 23:40:26
47052000,0.0198,1,2023-11-08 23:40:26
47053000,0.0112,1,2023-11-08 23:40:26
47054000,0.012,1,2023-11-08 23:40:26
47055000,0.0136,1,2023-11-08 23:40:26
47049000,0.0034,0,2023-11-08 23:40:30
47048000,0.0309,0,2023-11-08 23:40:30
47047000,0.0211,0,2023-11-08 23:40:30
47046000,0.0116,0,2023-11-08 23:40:30
47045000,0.0147,0,2023-11-08 23:40:30
47050000,0.1274,1,2023-11-08 23:40:30
47051000,0.0149,1,2023-11-08 23:40:30
47052000,0.0198,1,2023-11-08 23:40:30
47053000,0.0112,1,2023-11-08 23:40:30
47054000,0.012,1,2023-11-08 23:40:30
47044000,0.0034,0,2023-11-08 23:40:34
47043000,0.0126,0,2023-11-08 23:40:34
47042000,0.0173,0,2023-11-08 23:40:34
47041000,0.0277,0,2023-11-08 23:40:34
47040000,0.032,0,2023-11-08 23:40:34
47046000,0.075,1,2023-11-08 23:40:34
47047000,0.0107,1,2023-11-08 23:40:34
47048000,0.0211,1,2023-11-08 23:40:34
47049000,0.0372,1,2023-11-08 23:40:34
47050000,0.1045,1,2023-11-08 23:40:34
47043000,0.0047,0,2023-11-08 23:40:38
47042000,0.0173,0,2023-11-08 23:40:38
47041000,0.0277,0,2023-11-08 23:40:38
47040000,0.032,0,2023-11-08 23:40:38
47039000,0.0004,0,2023-11-08 23:40:38
47045000,0.0127,1,2023-11-08 23:40:38
47046000,0.0708,1,2023-11-08 23:40:38
47047000,0.0107,1,2023-11-08 23:40:38
47048000,0.0211,1,2023-11-08 23:40:38
47049000,0.0302,1,2023-11-08 23:40:38
47042000,0.0142,0,2023-11-08 23:40:42
47041000,0.0277,0,2023-11-08 23:40:42
47040000,0.032,0,2023-11-08 23:40:42
47039000,0.0213,0,2023-11-08 23:40:42
47038000,0.0003,0,2023-11-08 23:40:42
47044000,0.0126,1,2023-11-08 23:40:42
47045000,0.0127,1,2023-11-08 23:40:42
47046000,0.0708,1,2023-11-08 23:40:42
47047000,0.0107,1,2023-11-08 23:40:42
47048000,0.0211,1,2023-11-08 23:40:42
47042000,0.0142,0,2023-11-08 23:40:46
47041000,0.0277,0,2023-11-08 23:40:46
47040000,0.032,0,2023-11-08 23:40:46
47039000,0.0213,0,2023-11-08 23:40:46
47038000,0.0237,0,2023-11-08 23:40:46
47046000,0.0073,1,2023-11-08 23:40:46
47047000,0.0107,1,2023-11-08 23:40:46
47048000,0.0211,1,2023-11-08 23:40:46
47049000,0.0183,1,2023-11-08 23:40:46
47050000,0.015,1,2023-11-08 23:40:46
47046000,0.0206,0,2023-11-08 23:40:50
47045000,0.0186,0,2023-11-08 23:40:50
47044000,0.0235,0,2023-11-08 23:40:50
47043000,0.0107,0,2023-11-08 23:40:50
47042000,0.0142,0,2023-11-08 23:40:50
47048000,0.0961,1,2023-11-08 23:40:50
47049000,0.0183,1,2023-11-08 23:40:50
47050000,0.015,1,2023-11-08 23:40:50
47051000,0.0149,1,2023-11-08 23:40:50
47052000,0.0198,1,2023-11-08 23:40:50
47043000,0.0096,0,2023-11-08 23:40:54
47042000,0.0142,0,2023-11-08 23:40:54
47041000,0.1176,0,2023-11-08 23:40:54
47040000,0.032,0,2023-11-08 23:40:54
47039000,0.0213,0,2023-11-08 23:40:54
47045000,0.0875,1,2023-11-08 23:40:54
47046000,0.0175,1,2023-11-08 23:40:54
47047000,0.0226,1,2023-11-08 23:40:54
47048000,0.0184,1,2023-11-08 23:40:54
47049000,0.0183,1,2023-11-08 23:40:54
47045000,0.0209,0,2023-11-08 23:40:58
47043000,0.0096,0,2023-11-08 23:40:58
47042000,0.0142,0,2023-11-08 23:40:58
47041000,0.0277,0,2023-11-08 23:40:58
47040000,0.032,0,2023-11-08 23:40:58
47046000,0.0057,1,2023-11-08 23:40:58
47047000,0.0226,1,2023-11-08 23:40:58
47048000,0.0184,1,2023-11-08 23:40:58
47049000,0.0183,1,2023-11-08 23:40:58
47050000,0.015,1,2023-11-08 23:40:58
47041000,0.0262,0,2023-11-08 23:41:02
47040000,0.032,0,2023-11-08 23:41:02
47039000,0.0213,0,2023-11-08 23:41:02
47038000,0.0237,0,2023-11-08 23:41:02
47037000,0.0172,0,2023-11-08 23:41:02
47043000,1.5317,1,2023-11-08 23:41:02
47044000,0.0107,1,2023-11-08 23:41:02
47045000,0.0132,1,2023-11-08 23:41:02
47046000,0.0147,1,2023-11-08 23:41:02
47047000,0.0226,1,2023-11-08 23:41:02
47041000,0.0262,0,2023-11-08 23:41:06
47040000,0.032,0,2023-11-08 23:41:06
47039000,0.0213,0,2023-11-08 23:41:06
47038000,0.0237,0,2023-11-08 23:41:06
